0.20134755861057838	0.05420625959439817	0.026911160004502208	0.01948944762500147	0.0768263875066	0.3222457080537657	0.3434886747914097
0.19463255144275782	0.04529006118181452	0.021287525185978925	0.013840997976610243	0.0747188546423	0.3120546246742735	0.27232721079786265
0.1844187429030779	0.03928709065991317	0.017811498291999118	0.010795765582112262	0.0689624296581	0.3019305421398339	0.21121345496966226
0.1908970180209108	0.04271821826382373	0.020072163293476136	0.01306747341007947	0.0723332272773	0.3083611394388133	0.24674247308008435
0.18089882142515679	0.04075165458828982	0.019801522291410235	0.012653185707064734	0.0689734514785	0.3006377145801503	0.2461765764871369
0.1813186405628264	0.04033616088761167	0.019730792651640027	0.015710777955759064	0.0689439635586	0.29767332188646595	0.2545672384404752
0.17921410208860664	0.03741506040612165	0.01258771431494338	0.008405561503646363	0.0656245238916	0.29616814227891486	0.19420534021507796
0.1696334957573211	0.0390816152931596	0.023651941313706838	0.016706686019067614	0.0624333901975	0.2902729537351595	0.25989202124542526
0.18130394954280415	0.033418708928943	0.0154262543927997	0.011532004753728406	0.0610389968605	0.30135402413780205	0.21440869878508748
0.17204546096757825	0.03110734750743537	0.019879925350100094	0.013912016593457387	0.0600888914573	0.299873191565065	0.2773913352077346
