0.21608374778197034	0.06714392535282508	0.036806807428117115	0.019703123459748548	0.0827490011297	0.3358106714025274	0.4451937916131373
0.19955120401346638	0.05458414002739272	0.026704371147224727	0.01772011366681016	0.0766718355455	0.3172866848687393	0.3524266194119535
0.19146488838806472	0.04730556593353685	0.024336521927915463	0.015890122798769335	0.0727287444414	0.3100536623304055	0.31051812891503083
0.19252100541313538	0.047506044673822564	0.025580033662119417	0.017503174285376483	0.0725511971202	0.30931960987525875	0.32238688228562257
0.19434696723607925	0.05316040773973215	0.0294632249899192	0.020306521436799185	0.0758413762446	0.3137445141908957	0.364830206186202
0.18551843303851706	0.04697610641484874	0.025937817688401376	0.019019207747687093	0.0718001654586	0.30247898792172623	0.3266469648639794
0.18962530466052918	0.04877104248856848	0.030311842076503392	0.024046003485843948	0.0742435465525	0.3066917132786097	0.360891211261887
0.18231022113247788	0.04977474356494177	0.03001200454052025	0.022268499017483644	0.0707259339371	0.30252867283961843	0.3543004709723862
0.18600956697733648	0.04723665019932333	0.03209899230146742	0.023895242309287024	0.0695910691122	0.3082453168897276	0.35737609786794305
0.17364003113990956	0.035282883962640246	0.018581139409145013	0.013184876072111568	0.0559064262818	0.2990789853029255	0.2870089275000914
